x1,y1,z1,hemisphere1,network1,network_id1,image1,mdsx1,mdsy1,color1,x2,y2,z2,hemisphere2,network2,network_id2,image2,mdsx2,mdsy2,color2,corr
-46.02,-8.76,47.08,L,Somatomotor,10,roi057.png,7.977,-46.54,#00ffff,37.73,-8.47,44.78,R,Somatomotor,10,roi366.png,10.205,37.169,#00ffff,0.566
-15.62,-10.21,62.92,L,Somatomotor,10,roi042.png,5.796,-16.007,#00ffff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-15.62,-10.21,62.92,L,Somatomotor,10,roi042.png,5.796,-16.007,#00ffff
-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.556
-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.548
-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,35.82,-15.61,36.22,R,Somatomotor,10,roi388.png,3.793,35.344,#00ffff,0.53
-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,60,-12.85,20.38,R,Somatomotor,10,roi489.png,8.413,59.352,#00ffff,0.663
-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,53.06,-12.62,29.48,R,Somatomotor,10,roi490.png,7.712,52.472,#00ffff,0.682
-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,50.01,-8.48,30.4,R,Somatomotor,10,roi481.png,11.693,49.346,#00ffff,0.71
-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,58.31,-4.67,17.35,R,Somatomotor,10,roi482.png,16.787,57.475,#00ffff,0.625
-59.1,-13,11.86,L,Somatomotor,10,roi174.png,6.524,-59.777,#00ffff,60,-12.85,20.38,R,Somatomotor,10,roi489.png,8.413,59.352,#00ffff,0.539
-59.1,-13,11.86,L,Somatomotor,10,roi174.png,6.524,-59.777,#00ffff,50.01,-8.48,30.4,R,Somatomotor,10,roi481.png,11.693,49.346,#00ffff,0.577
-59.1,-13,11.86,L,Somatomotor,10,roi174.png,6.524,-59.777,#00ffff,58.31,-4.67,17.35,R,Somatomotor,10,roi482.png,16.787,57.475,#00ffff,0.542
-59.1,-13,11.86,L,Somatomotor,10,roi174.png,6.524,-59.777,#00ffff,-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,0.565
-13.44,-13.18,68.7,L,Somatomotor,10,roi041.png,2.384,-13.727,#00ffff,5.5,-18.24,63.95,R,Somatomotor,10,roi356.png,-1.852,5.278,#00ffff,0.554
-13.44,-13.18,68.7,L,Somatomotor,10,roi041.png,2.384,-13.727,#00ffff,14.69,-12.76,70.03,R,Somatomotor,10,roi355.png,3.272,14.397,#00ffff,0.551
-8.89,-13.67,45.04,L,Somatomotor,10,roi022.png,4.034,-9.334,#00ffff,5.49,-14.25,51.15,R,Somatomotor,10,roi335.png,3.228,5.097,#00ffff,0.551
-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.577
-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.57
-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,60,-12.85,20.38,R,Somatomotor,10,roi489.png,8.413,59.352,#00ffff,0.681
-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,53.06,-12.62,29.48,R,Somatomotor,10,roi490.png,7.712,52.472,#00ffff,0.708
-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,50.01,-8.48,30.4,R,Somatomotor,10,roi481.png,11.693,49.346,#00ffff,0.702
-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,58.31,-4.67,17.35,R,Somatomotor,10,roi482.png,16.787,57.475,#00ffff,0.571
-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,0.716
-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,-59.1,-13,11.86,L,Somatomotor,10,roi174.png,6.524,-59.777,#00ffff,0.59
-3.72,-14.24,55.27,L,Somatomotor,10,roi051.png,2.69,-4.082,#00ffff,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,-0.383
-3.72,-14.24,55.27,L,Somatomotor,10,roi051.png,2.69,-4.082,#00ffff,5.49,-14.25,51.15,R,Somatomotor,10,roi335.png,3.228,5.097,#00ffff,0.593
-37.97,-14.36,14.23,L,Somatomotor,10,roi117.png,5.404,-38.608,#00ffff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-37.97,-14.36,14.23,L,Somatomotor,10,roi117.png,5.404,-38.608,#00ffff
-22.21,-14.53,62,L,Somatomotor,10,roi068.png,1.436,-22.515,#00ffff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-22.21,-14.53,62,L,Somatomotor,10,roi068.png,1.436,-22.515,#00ffff
-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,34.31,-20.59,58.53,R,Somatomotor,10,roi376.png,-3.126,34.091,#00ffff,0.568
-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.557
-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.563
-37.24,-17.11,38.12,L,Somatomotor,10,roi087.png,0.617,-37.656,#00ffff,35.82,-15.61,36.22,R,Somatomotor,10,roi388.png,3.793,35.344,#00ffff,0.575
-37.24,-17.11,38.12,L,Somatomotor,10,roi087.png,0.617,-37.656,#00ffff,37.73,-8.47,44.78,R,Somatomotor,10,roi366.png,10.205,37.169,#00ffff,0.628
-37.24,-17.11,38.12,L,Somatomotor,10,roi087.png,0.617,-37.656,#00ffff,-46.02,-8.76,47.08,L,Somatomotor,10,roi057.png,7.977,-46.54,#00ffff,0.536
-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.56
-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,11.78,-21.35,67.57,R,Somatomotor,10,roi377.png,-5.132,11.644,#00ffff,0.545
-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,5.5,-18.24,63.95,R,Somatomotor,10,roi356.png,-1.852,5.278,#00ffff,0.605
-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,14.69,-12.76,70.03,R,Somatomotor,10,roi355.png,3.272,14.397,#00ffff,0.562
-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,-13.44,-13.18,68.7,L,Somatomotor,10,roi041.png,2.384,-13.727,#00ffff,0.584
-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,8.08,-30.77,76.31,R,Somatomotor,10,roi353.png,-15.347,8.197,#00ffff,0.529
-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.636
-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.629
-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,50.01,-8.48,30.4,R,Somatomotor,10,roi481.png,11.693,49.346,#00ffff,0.538
-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,0.536
-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,0.583
-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,0.619
-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,8.05,-33.91,65.77,R,Somatomotor,10,roi359.png,-17.564,8.157,#00ffff,0.541
-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,15.67,-32.58,68.63,R,Somatomotor,10,roi312.png,-16.328,15.768,#00ffff,0.532
-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,8.08,-30.77,76.31,R,Somatomotor,10,roi353.png,-15.347,8.197,#00ffff,0.577
-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.606
-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,11.78,-21.35,67.57,R,Somatomotor,10,roi377.png,-5.132,11.644,#00ffff,0.558
-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,5.5,-18.24,63.95,R,Somatomotor,10,roi356.png,-1.852,5.278,#00ffff,0.583
-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,14.69,-12.76,70.03,R,Somatomotor,10,roi355.png,3.272,14.397,#00ffff,0.569
-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,0.655
-4.82,-22.21,50.17,L,Somatomotor,10,roi050.png,-4.83,-5.056,#00ffff,5.49,-14.25,51.15,R,Somatomotor,10,roi335.png,3.228,5.097,#00ffff,0.57
-4.82,-22.21,50.17,L,Somatomotor,10,roi050.png,-4.83,-5.056,#00ffff,-3.72,-14.24,55.27,L,Somatomotor,10,roi051.png,2.69,-4.082,#00ffff,0.534
-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,8.05,-33.91,65.77,R,Somatomotor,10,roi359.png,-17.564,8.157,#00ffff,0.529
-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.531
-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,34.31,-20.59,58.53,R,Somatomotor,10,roi376.png,-3.126,34.091,#00ffff,0.534
-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.635
-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.552
-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,5.5,-18.24,63.95,R,Somatomotor,10,roi356.png,-1.852,5.278,#00ffff,0.533
-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,0.625
-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,0.616
-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.536
-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.652
-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.579
-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,14.69,-12.76,70.03,R,Somatomotor,10,roi355.png,3.272,14.397,#00ffff,0.535
-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,0.536
-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,0.627
-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,0.695
-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,0.685
-7.64,-23.2,60.92,L,Somatomotor,10,roi047.png,-6.804,-7.78,#00ffff,8.05,-33.91,65.77,R,Somatomotor,10,roi359.png,-17.564,8.157,#00ffff,0.535
-7.64,-23.2,60.92,L,Somatomotor,10,roi047.png,-6.804,-7.78,#00ffff,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.554
-7.64,-23.2,60.92,L,Somatomotor,10,roi047.png,-6.804,-7.78,#00ffff,11.78,-21.35,67.57,R,Somatomotor,10,roi377.png,-5.132,11.644,#00ffff,0.542
-7.64,-23.2,60.92,L,Somatomotor,10,roi047.png,-6.804,-7.78,#00ffff,5.5,-18.24,63.95,R,Somatomotor,10,roi356.png,-1.852,5.278,#00ffff,0.617
-7.64,-23.2,60.92,L,Somatomotor,10,roi047.png,-6.804,-7.78,#00ffff,-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,0.643
-7.64,-23.2,60.92,L,Somatomotor,10,roi047.png,-6.804,-7.78,#00ffff,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,0.581
-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,8.05,-33.91,65.77,R,Somatomotor,10,roi359.png,-17.564,8.157,#00ffff,0.568
-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,8.08,-30.77,76.31,R,Somatomotor,10,roi353.png,-15.347,8.197,#00ffff,0.533
-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.598
-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,11.78,-21.35,67.57,R,Somatomotor,10,roi377.png,-5.132,11.644,#00ffff,0.612
-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,5.5,-18.24,63.95,R,Somatomotor,10,roi356.png,-1.852,5.278,#00ffff,0.612
-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,14.69,-12.76,70.03,R,Somatomotor,10,roi355.png,3.272,14.397,#00ffff,0.547
-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,0.596
-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,0.656
-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,-7.64,-23.2,60.92,L,Somatomotor,10,roi047.png,-6.804,-7.78,#00ffff,0.595
-36.87,-23.65,16.61,L,Somatomotor,10,roi007.png,-4.032,-37.303,#00ffff,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,-0.397
-36.87,-23.65,16.61,L,Somatomotor,10,roi007.png,-4.032,-37.303,#00ffff,35.36,-24.41,17.5,R,Somatomotor,10,roi320.png,-3.364,34.932,#00ffff,0.553
-24.41,-23.7,60.09,L,Somatomotor,10,roi055.png,-7.579,-24.542,#00ffff,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,-0.428
-24.41,-23.7,60.09,L,Somatomotor,10,roi055.png,-7.579,-24.542,#00ffff,22.21,-21.29,60.79,R,Somatomotor,10,roi374.png,-4.27,22.023,#00ffff,0.587
-24.41,-23.7,60.09,L,Somatomotor,10,roi055.png,-7.579,-24.542,#00ffff,-3.72,-14.24,55.27,L,Somatomotor,10,roi051.png,2.69,-4.082,#00ffff,0.54
-24.41,-23.7,60.09,L,Somatomotor,10,roi055.png,-7.579,-24.542,#00ffff,-37.24,-17.11,38.12,L,Somatomotor,10,roi087.png,0.617,-37.656,#00ffff,0.575
-12.05,-24.75,44.62,L,Somatomotor,10,roi048.png,-7.031,-12.271,#00ffff,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,-0.401
-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,8.08,-30.77,76.31,R,Somatomotor,10,roi353.png,-15.347,8.197,#00ffff,0.537
-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.531
-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.629
-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.608
-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,0.631
-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,0.688
-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,0.65
-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,0.684
-26.69,-28.15,59.4,L,Somatomotor,10,roi054.png,-11.999,-26.736,#00ffff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-26.69,-28.15,59.4,L,Somatomotor,10,roi054.png,-11.999,-26.736,#00ffff
-6.36,-28.16,73.77,L,Somatomotor,10,roi046.png,-12.828,-6.31,#00ffff,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,-0.438
-6.36,-28.16,73.77,L,Somatomotor,10,roi046.png,-12.828,-6.31,#00ffff,39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,-0.38
-6.36,-28.16,73.77,L,Somatomotor,10,roi046.png,-12.828,-6.31,#00ffff,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,0.576
-16.24,-28.75,67.57,L,Somatomotor,10,roi063.png,-13.085,-16.219,#00ffff,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.592
-16.24,-28.75,67.57,L,Somatomotor,10,roi063.png,-13.085,-16.219,#00ffff,15.16,-24.35,67.97,R,Somatomotor,10,roi373.png,-8.084,15.087,#00ffff,0.616
-16.24,-28.75,67.57,L,Somatomotor,10,roi063.png,-13.085,-16.219,#00ffff,5.5,-18.24,63.95,R,Somatomotor,10,roi356.png,-1.852,5.278,#00ffff,0.53
-16.24,-28.75,67.57,L,Somatomotor,10,roi063.png,-13.085,-16.219,#00ffff,14.69,-12.76,70.03,R,Somatomotor,10,roi355.png,3.272,14.397,#00ffff,0.591
-16.24,-28.75,67.57,L,Somatomotor,10,roi063.png,-13.085,-16.219,#00ffff,-13.44,-13.18,68.7,L,Somatomotor,10,roi041.png,2.384,-13.727,#00ffff,0.544
-16.24,-28.75,67.57,L,Somatomotor,10,roi063.png,-13.085,-16.219,#00ffff,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,0.546
-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,8.05,-33.91,65.77,R,Somatomotor,10,roi359.png,-17.564,8.157,#00ffff,0.532
-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,30.19,-32.03,59.75,R,Somatomotor,10,roi396.png,-14.712,30.212,#00ffff,0.572
-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,34.31,-20.59,58.53,R,Somatomotor,10,roi376.png,-3.126,34.091,#00ffff,0.565
-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.558
-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,0.594
-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,0.564
-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,0.562
-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,0.529
-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,0.622
-17.52,-32.63,70.66,L,Somatomotor,10,roi039.png,-17.243,-17.399,#00ffff,8.05,-33.91,65.77,R,Somatomotor,10,roi359.png,-17.564,8.157,#00ffff,0.586
-17.52,-32.63,70.66,L,Somatomotor,10,roi039.png,-17.243,-17.399,#00ffff,15.67,-32.58,68.63,R,Somatomotor,10,roi312.png,-16.328,15.768,#00ffff,0.564
-17.52,-32.63,70.66,L,Somatomotor,10,roi039.png,-17.243,-17.399,#00ffff,8.08,-30.77,76.31,R,Somatomotor,10,roi353.png,-15.347,8.197,#00ffff,0.596
-17.52,-32.63,70.66,L,Somatomotor,10,roi039.png,-17.243,-17.399,#00ffff,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.573
-17.52,-32.63,70.66,L,Somatomotor,10,roi039.png,-17.243,-17.399,#00ffff,11.78,-21.35,67.57,R,Somatomotor,10,roi377.png,-5.132,11.644,#00ffff,0.542
-17.52,-32.63,70.66,L,Somatomotor,10,roi039.png,-17.243,-17.399,#00ffff,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.529
-17.52,-32.63,70.66,L,Somatomotor,10,roi039.png,-17.243,-17.399,#00ffff,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,0.561
-17.52,-32.63,70.66,L,Somatomotor,10,roi039.png,-17.243,-17.399,#00ffff,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,0.535
-17.52,-32.63,70.66,L,Somatomotor,10,roi039.png,-17.243,-17.399,#00ffff,-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,0.571
-17.52,-32.63,70.66,L,Somatomotor,10,roi039.png,-17.243,-17.399,#00ffff,-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,0.564
-17.52,-32.63,70.66,L,Somatomotor,10,roi039.png,-17.243,-17.399,#00ffff,-6.36,-28.16,73.77,L,Somatomotor,10,roi046.png,-12.828,-6.31,#00ffff,0.548
-17.52,-32.63,70.66,L,Somatomotor,10,roi039.png,-17.243,-17.399,#00ffff,-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,0.545
-24.66,-33.35,63.55,L,Somatomotor,10,roi053.png,-17.495,-24.572,#00ffff,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,-0.417
-24.66,-33.35,63.55,L,Somatomotor,10,roi053.png,-17.495,-24.572,#00ffff,15.67,-32.58,68.63,R,Somatomotor,10,roi312.png,-16.328,15.768,#00ffff,0.594
-24.66,-33.35,63.55,L,Somatomotor,10,roi053.png,-17.495,-24.572,#00ffff,22.74,-28.71,65.9,R,Somatomotor,10,roi394.png,-12.091,22.739,#00ffff,0.597
-24.66,-33.35,63.55,L,Somatomotor,10,roi053.png,-17.495,-24.572,#00ffff,-24.41,-23.7,60.09,L,Somatomotor,10,roi055.png,-7.579,-24.542,#00ffff,0.611
-24.66,-33.35,63.55,L,Somatomotor,10,roi053.png,-17.495,-24.572,#00ffff,-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,0.552
-24.66,-33.35,63.55,L,Somatomotor,10,roi053.png,-17.495,-24.572,#00ffff,-17.52,-32.63,70.66,L,Somatomotor,10,roi039.png,-17.243,-17.399,#00ffff,0.561
-10.09,-34.62,70.36,L,Somatomotor,10,roi045.png,-19.045,-9.932,#00ffff,8.05,-33.91,65.77,R,Somatomotor,10,roi359.png,-17.564,8.157,#00ffff,0.564
-10.09,-34.62,70.36,L,Somatomotor,10,roi045.png,-19.045,-9.932,#00ffff,15.67,-32.58,68.63,R,Somatomotor,10,roi312.png,-16.328,15.768,#00ffff,0.599
-10.09,-34.62,70.36,L,Somatomotor,10,roi045.png,-19.045,-9.932,#00ffff,8.08,-30.77,76.31,R,Somatomotor,10,roi353.png,-15.347,8.197,#00ffff,0.61
-10.09,-34.62,70.36,L,Somatomotor,10,roi045.png,-19.045,-9.932,#00ffff,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.542
