key1,x1,y1,z1,hemisphere1,network1,network_id1,image1,mdsx1,mdsy1,color1,key2,x2,y2,z2,hemisphere2,network2,network_id2,image2,mdsx2,mdsy2,color2,corr
319,-1.66,-96.18,6.37,L,First-Visual-V1,4,roi256.png,-74.658,-0.704,#00f700,318,-6.31,-94.48,-16.38,L,First-Visual-V1,4,roi247.png,-71.097,-5.546,#00f700,0.531
320,-25.49,-100.05,-4.42,L,First-Visual-V1,4,roi251.png,-78.076,-24.525,#00f700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,-25.49,-100.05,-4.42,L,First-Visual-V1,4,roi251.png,-78.076,-24.525,#00f700
321,-16.23,-100.96,-13.14,L,First-Visual-V1,4,roi252.png,-78.037,-15.31,#00f700,259,12.52,-85.72,6.9,R,First-Visual-V1,4,roi559.png,-63.991,13.265,#00f700,0.543
321,-16.23,-100.96,-13.14,L,First-Visual-V1,4,roi252.png,-78.037,-15.31,#00f700,318,-6.31,-94.48,-16.38,L,First-Visual-V1,4,roi247.png,-71.097,-5.546,#00f700,0.594
322,-14.13,-102.86,0.16,L,First-Visual-V1,4,roi248.png,-81.035,-13.079,#00f700,253,18.57,-105.13,4.65,R,First-Visual-V1,4,roi558.png,-83.004,19.691,#00f700,0.591
322,-14.13,-102.86,0.16,L,First-Visual-V1,4,roi248.png,-81.035,-13.079,#00f700,254,26.41,-99.63,7.79,R,First-Visual-V1,4,roi563.png,-77.634,27.44,#00f700,0.591
322,-14.13,-102.86,0.16,L,First-Visual-V1,4,roi248.png,-81.035,-13.079,#00f700,256,26.55,-97.18,0.27,R,First-Visual-V1,4,roi562.png,-74.541,27.477,#00f700,0.54
322,-14.13,-102.86,0.16,L,First-Visual-V1,4,roi248.png,-81.035,-13.079,#00f700,316,-15.05,-91.78,-9.95,L,First-Visual-V1,4,roi253.png,-69.144,-14.294,#00f700,0.584
323,-4.66,-103.12,-10.05,L,First-Visual-V1,4,roi245.png,-80.215,-3.677,#00f700,259,12.52,-85.72,6.9,R,First-Visual-V1,4,roi559.png,-63.991,13.265,#00f700,0.649
323,-4.66,-103.12,-10.05,L,First-Visual-V1,4,roi245.png,-80.215,-3.677,#00f700,313,-8.43,-74.15,10.75,L,First-Visual-V1,4,roi257.png,-53.235,-7.888,#00f700,0.543
323,-4.66,-103.12,-10.05,L,First-Visual-V1,4,roi245.png,-80.215,-3.677,#00f700,314,-5.65,-80.18,17.54,L,First-Visual-V1,4,roi260.png,-59.77,-4.939,#00f700,0.54
323,-4.66,-103.12,-10.05,L,First-Visual-V1,4,roi245.png,-80.215,-3.677,#00f700,315,-3.2,-91.68,2.41,L,First-Visual-V1,4,roi246.png,-69.866,-2.362,#00f700,0.592
323,-4.66,-103.12,-10.05,L,First-Visual-V1,4,roi245.png,-80.215,-3.677,#00f700,318,-6.31,-94.48,-16.38,L,First-Visual-V1,4,roi247.png,-71.097,-5.546,#00f700,0.627
323,-4.66,-103.12,-10.05,L,First-Visual-V1,4,roi245.png,-80.215,-3.677,#00f700,319,-1.66,-96.18,6.37,L,First-Visual-V1,4,roi256.png,-74.658,-0.704,#00f700,0.63
323,-4.66,-103.12,-10.05,L,First-Visual-V1,4,roi245.png,-80.215,-3.677,#00f700,321,-16.23,-100.96,-13.14,L,First-Visual-V1,4,roi252.png,-78.037,-15.31,#00f700,0.61
323,-4.66,-103.12,-10.05,L,First-Visual-V1,4,roi245.png,-80.215,-3.677,#00f700,322,-14.13,-102.86,0.16,L,First-Visual-V1,4,roi248.png,-81.035,-13.079,#00f700,0.531
324,-18.8,-5.48,56.98,L,Somatomotor,10,roi069.png,10.955,-19.324,#00ffff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,-18.8,-5.48,56.98,L,Somatomotor,10,roi069.png,10.955,-19.324,#00ffff
325,-46.02,-8.76,47.08,L,Somatomotor,10,roi057.png,7.977,-46.54,#00ffff,248,37.73,-8.47,44.78,R,Somatomotor,10,roi366.png,10.205,37.169,#00ffff,0.566
326,-15.62,-10.21,62.92,L,Somatomotor,10,roi042.png,5.796,-16.007,#00ffff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,-15.62,-10.21,62.92,L,Somatomotor,10,roi042.png,5.796,-16.007,#00ffff
327,-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,235,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.556
327,-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,236,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.548
327,-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,238,35.82,-15.61,36.22,R,Somatomotor,10,roi388.png,3.793,35.344,#00ffff,0.53
327,-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,243,60,-12.85,20.38,R,Somatomotor,10,roi489.png,8.413,59.352,#00ffff,0.663
327,-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,245,53.06,-12.62,29.48,R,Somatomotor,10,roi490.png,7.712,52.472,#00ffff,0.682
327,-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,247,50.01,-8.48,30.4,R,Somatomotor,10,roi481.png,11.693,49.346,#00ffff,0.71
327,-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,252,58.31,-4.67,17.35,R,Somatomotor,10,roi482.png,16.787,57.475,#00ffff,0.625
328,-59.1,-13,11.86,L,Somatomotor,10,roi174.png,6.524,-59.777,#00ffff,243,60,-12.85,20.38,R,Somatomotor,10,roi489.png,8.413,59.352,#00ffff,0.539
328,-59.1,-13,11.86,L,Somatomotor,10,roi174.png,6.524,-59.777,#00ffff,247,50.01,-8.48,30.4,R,Somatomotor,10,roi481.png,11.693,49.346,#00ffff,0.577
328,-59.1,-13,11.86,L,Somatomotor,10,roi174.png,6.524,-59.777,#00ffff,252,58.31,-4.67,17.35,R,Somatomotor,10,roi482.png,16.787,57.475,#00ffff,0.542
328,-59.1,-13,11.86,L,Somatomotor,10,roi174.png,6.524,-59.777,#00ffff,327,-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,0.565
329,-13.44,-13.18,68.7,L,Somatomotor,10,roi041.png,2.384,-13.727,#00ffff,237,5.5,-18.24,63.95,R,Somatomotor,10,roi356.png,-1.852,5.278,#00ffff,0.554
329,-13.44,-13.18,68.7,L,Somatomotor,10,roi041.png,2.384,-13.727,#00ffff,244,14.69,-12.76,70.03,R,Somatomotor,10,roi355.png,3.272,14.397,#00ffff,0.551
330,-8.89,-13.67,45.04,L,Somatomotor,10,roi022.png,4.034,-9.334,#00ffff,241,5.49,-14.25,51.15,R,Somatomotor,10,roi335.png,3.228,5.097,#00ffff,0.551
331,-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,235,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.577
331,-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,236,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.57
331,-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,243,60,-12.85,20.38,R,Somatomotor,10,roi489.png,8.413,59.352,#00ffff,0.681
331,-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,245,53.06,-12.62,29.48,R,Somatomotor,10,roi490.png,7.712,52.472,#00ffff,0.708
331,-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,247,50.01,-8.48,30.4,R,Somatomotor,10,roi481.png,11.693,49.346,#00ffff,0.702
331,-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,252,58.31,-4.67,17.35,R,Somatomotor,10,roi482.png,16.787,57.475,#00ffff,0.571
331,-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,327,-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,0.716
331,-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,328,-59.1,-13,11.86,L,Somatomotor,10,roi174.png,6.524,-59.777,#00ffff,0.59
332,-3.72,-14.24,55.27,L,Somatomotor,10,roi051.png,2.69,-4.082,#00ffff,71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,-0.383
332,-3.72,-14.24,55.27,L,Somatomotor,10,roi051.png,2.69,-4.082,#00ffff,241,5.49,-14.25,51.15,R,Somatomotor,10,roi335.png,3.228,5.097,#00ffff,0.593
333,-37.97,-14.36,14.23,L,Somatomotor,10,roi117.png,5.404,-38.608,#00ffff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,-37.97,-14.36,14.23,L,Somatomotor,10,roi117.png,5.404,-38.608,#00ffff
334,-22.21,-14.53,62,L,Somatomotor,10,roi068.png,1.436,-22.515,#00ffff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,-22.21,-14.53,62,L,Somatomotor,10,roi068.png,1.436,-22.515,#00ffff
335,-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,234,34.31,-20.59,58.53,R,Somatomotor,10,roi376.png,-3.126,34.091,#00ffff,0.568
335,-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,235,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.557
335,-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,236,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.563
336,-37.24,-17.11,38.12,L,Somatomotor,10,roi087.png,0.617,-37.656,#00ffff,238,35.82,-15.61,36.22,R,Somatomotor,10,roi388.png,3.793,35.344,#00ffff,0.575
336,-37.24,-17.11,38.12,L,Somatomotor,10,roi087.png,0.617,-37.656,#00ffff,248,37.73,-8.47,44.78,R,Somatomotor,10,roi366.png,10.205,37.169,#00ffff,0.628
336,-37.24,-17.11,38.12,L,Somatomotor,10,roi087.png,0.617,-37.656,#00ffff,325,-46.02,-8.76,47.08,L,Somatomotor,10,roi057.png,7.977,-46.54,#00ffff,0.536
337,-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,228,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.56
337,-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,232,11.78,-21.35,67.57,R,Somatomotor,10,roi377.png,-5.132,11.644,#00ffff,0.545
337,-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,237,5.5,-18.24,63.95,R,Somatomotor,10,roi356.png,-1.852,5.278,#00ffff,0.605
337,-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,244,14.69,-12.76,70.03,R,Somatomotor,10,roi355.png,3.272,14.397,#00ffff,0.562
337,-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,329,-13.44,-13.18,68.7,L,Somatomotor,10,roi041.png,2.384,-13.727,#00ffff,0.584
338,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,225,8.08,-30.77,76.31,R,Somatomotor,10,roi353.png,-15.347,8.197,#00ffff,0.529
338,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,235,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.636
338,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,236,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.629
338,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,247,50.01,-8.48,30.4,R,Somatomotor,10,roi481.png,11.693,49.346,#00ffff,0.538
338,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,327,-49.73,-11.94,29.79,L,Somatomotor,10,roi077.png,6.226,-50.306,#00ffff,0.536
338,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,331,-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,0.583
338,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,335,-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,0.619
339,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,220,8.05,-33.91,65.77,R,Somatomotor,10,roi359.png,-17.564,8.157,#00ffff,0.541
339,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,221,15.67,-32.58,68.63,R,Somatomotor,10,roi312.png,-16.328,15.768,#00ffff,0.532
339,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,225,8.08,-30.77,76.31,R,Somatomotor,10,roi353.png,-15.347,8.197,#00ffff,0.577
339,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,228,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.606
339,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,232,11.78,-21.35,67.57,R,Somatomotor,10,roi377.png,-5.132,11.644,#00ffff,0.558
339,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,237,5.5,-18.24,63.95,R,Somatomotor,10,roi356.png,-1.852,5.278,#00ffff,0.583
339,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,244,14.69,-12.76,70.03,R,Somatomotor,10,roi355.png,3.272,14.397,#00ffff,0.569
339,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,337,-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,0.655
340,-4.82,-22.21,50.17,L,Somatomotor,10,roi050.png,-4.83,-5.056,#00ffff,241,5.49,-14.25,51.15,R,Somatomotor,10,roi335.png,3.228,5.097,#00ffff,0.57
340,-4.82,-22.21,50.17,L,Somatomotor,10,roi050.png,-4.83,-5.056,#00ffff,332,-3.72,-14.24,55.27,L,Somatomotor,10,roi051.png,2.69,-4.082,#00ffff,0.534
341,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,220,8.05,-33.91,65.77,R,Somatomotor,10,roi359.png,-17.564,8.157,#00ffff,0.529
341,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,228,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.531
341,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,234,34.31,-20.59,58.53,R,Somatomotor,10,roi376.png,-3.126,34.091,#00ffff,0.534
341,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,235,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.635
341,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,236,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.552
341,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,237,5.5,-18.24,63.95,R,Somatomotor,10,roi356.png,-1.852,5.278,#00ffff,0.533
341,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,335,-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,0.625
341,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,338,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,0.616
342,-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,228,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.536
342,-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,235,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.652
342,-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,236,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.579
342,-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,244,14.69,-12.76,70.03,R,Somatomotor,10,roi355.png,3.272,14.397,#00ffff,0.535
342,-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,331,-55.52,-13.77,27.62,L,Somatomotor,10,roi078.png,4.47,-56.072,#00ffff,0.536
342,-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,335,-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,0.627
342,-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,338,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,0.695
342,-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,341,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,0.685
343,-7.64,-23.2,60.92,L,Somatomotor,10,roi047.png,-6.804,-7.78,#00ffff,220,8.05,-33.91,65.77,R,Somatomotor,10,roi359.png,-17.564,8.157,#00ffff,0.535
343,-7.64,-23.2,60.92,L,Somatomotor,10,roi047.png,-6.804,-7.78,#00ffff,228,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.554
343,-7.64,-23.2,60.92,L,Somatomotor,10,roi047.png,-6.804,-7.78,#00ffff,232,11.78,-21.35,67.57,R,Somatomotor,10,roi377.png,-5.132,11.644,#00ffff,0.542
343,-7.64,-23.2,60.92,L,Somatomotor,10,roi047.png,-6.804,-7.78,#00ffff,237,5.5,-18.24,63.95,R,Somatomotor,10,roi356.png,-1.852,5.278,#00ffff,0.617
343,-7.64,-23.2,60.92,L,Somatomotor,10,roi047.png,-6.804,-7.78,#00ffff,337,-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,0.643
343,-7.64,-23.2,60.92,L,Somatomotor,10,roi047.png,-6.804,-7.78,#00ffff,339,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,0.581
344,-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,220,8.05,-33.91,65.77,R,Somatomotor,10,roi359.png,-17.564,8.157,#00ffff,0.568
344,-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,225,8.08,-30.77,76.31,R,Somatomotor,10,roi353.png,-15.347,8.197,#00ffff,0.533
344,-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,228,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.598
344,-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,232,11.78,-21.35,67.57,R,Somatomotor,10,roi377.png,-5.132,11.644,#00ffff,0.612
344,-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,237,5.5,-18.24,63.95,R,Somatomotor,10,roi356.png,-1.852,5.278,#00ffff,0.612
344,-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,244,14.69,-12.76,70.03,R,Somatomotor,10,roi355.png,3.272,14.397,#00ffff,0.547
344,-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,337,-7.9,-17.26,67.14,L,Somatomotor,10,roi049.png,-1.43,-8.117,#00ffff,0.596
344,-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,339,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,0.656
344,-14.97,-23.28,68.81,L,Somatomotor,10,roi065.png,-7.717,-15.052,#00ffff,343,-7.64,-23.2,60.92,L,Somatomotor,10,roi047.png,-6.804,-7.78,#00ffff,0.595
345,-36.87,-23.65,16.61,L,Somatomotor,10,roi007.png,-4.032,-37.303,#00ffff,71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,-0.397
345,-36.87,-23.65,16.61,L,Somatomotor,10,roi007.png,-4.032,-37.303,#00ffff,230,35.36,-24.41,17.5,R,Somatomotor,10,roi320.png,-3.364,34.932,#00ffff,0.553
346,-24.41,-23.7,60.09,L,Somatomotor,10,roi055.png,-7.579,-24.542,#00ffff,71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,-0.428
346,-24.41,-23.7,60.09,L,Somatomotor,10,roi055.png,-7.579,-24.542,#00ffff,233,22.21,-21.29,60.79,R,Somatomotor,10,roi374.png,-4.27,22.023,#00ffff,0.587
346,-24.41,-23.7,60.09,L,Somatomotor,10,roi055.png,-7.579,-24.542,#00ffff,332,-3.72,-14.24,55.27,L,Somatomotor,10,roi051.png,2.69,-4.082,#00ffff,0.54
346,-24.41,-23.7,60.09,L,Somatomotor,10,roi055.png,-7.579,-24.542,#00ffff,336,-37.24,-17.11,38.12,L,Somatomotor,10,roi087.png,0.617,-37.656,#00ffff,0.575
347,-12.05,-24.75,44.62,L,Somatomotor,10,roi048.png,-7.031,-12.271,#00ffff,71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,-0.401
348,-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,225,8.08,-30.77,76.31,R,Somatomotor,10,roi353.png,-15.347,8.197,#00ffff,0.537
348,-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,228,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.531
348,-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,235,38.92,-19.61,48.58,R,Somatomotor,10,roi365.png,-1.194,38.61,#00ffff,0.629
348,-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,236,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.608
348,-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,335,-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,0.631
348,-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,338,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,0.688
348,-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,341,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,0.65
348,-43.1,-27.54,51.77,L,Somatomotor,10,roi085.png,-11.073,-43.208,#00ffff,342,-43.11,-23.02,47.22,L,Somatomotor,10,roi086.png,-6.178,-43.341,#00ffff,0.684
349,-26.69,-28.15,59.4,L,Somatomotor,10,roi054.png,-11.999,-26.736,#00ffff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,-26.69,-28.15,59.4,L,Somatomotor,10,roi054.png,-11.999,-26.736,#00ffff
350,-6.36,-28.16,73.77,L,Somatomotor,10,roi046.png,-12.828,-6.31,#00ffff,71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,-0.438
350,-6.36,-28.16,73.77,L,Somatomotor,10,roi046.png,-12.828,-6.31,#00ffff,76,39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,-0.38
350,-6.36,-28.16,73.77,L,Somatomotor,10,roi046.png,-12.828,-6.31,#00ffff,339,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,0.576
351,-16.24,-28.75,67.57,L,Somatomotor,10,roi063.png,-13.085,-16.219,#00ffff,228,6.11,-25.94,71.18,R,Somatomotor,10,roi354.png,-10.134,6.094,#00ffff,0.592
351,-16.24,-28.75,67.57,L,Somatomotor,10,roi063.png,-13.085,-16.219,#00ffff,231,15.16,-24.35,67.97,R,Somatomotor,10,roi373.png,-8.084,15.087,#00ffff,0.616
351,-16.24,-28.75,67.57,L,Somatomotor,10,roi063.png,-13.085,-16.219,#00ffff,237,5.5,-18.24,63.95,R,Somatomotor,10,roi356.png,-1.852,5.278,#00ffff,0.53
351,-16.24,-28.75,67.57,L,Somatomotor,10,roi063.png,-13.085,-16.219,#00ffff,244,14.69,-12.76,70.03,R,Somatomotor,10,roi355.png,3.272,14.397,#00ffff,0.591
351,-16.24,-28.75,67.57,L,Somatomotor,10,roi063.png,-13.085,-16.219,#00ffff,329,-13.44,-13.18,68.7,L,Somatomotor,10,roi041.png,2.384,-13.727,#00ffff,0.544
351,-16.24,-28.75,67.57,L,Somatomotor,10,roi063.png,-13.085,-16.219,#00ffff,339,-7.83,-20.79,72.25,L,Somatomotor,10,roi040.png,-5.386,-7.94,#00ffff,0.546
352,-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,220,8.05,-33.91,65.77,R,Somatomotor,10,roi359.png,-17.564,8.157,#00ffff,0.532
352,-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,223,30.19,-32.03,59.75,R,Somatomotor,10,roi396.png,-14.712,30.212,#00ffff,0.572
352,-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,234,34.31,-20.59,58.53,R,Somatomotor,10,roi376.png,-3.126,34.091,#00ffff,0.565
352,-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,236,53.76,-18.99,42.61,R,Somatomotor,10,roi389.png,0.247,53.393,#00ffff,0.558
352,-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,335,-38.61,-16.03,58.98,L,Somatomotor,10,roi064.png,-0.138,-38.902,#00ffff,0.594
352,-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,338,-51.78,-18.11,46.93,L,Somatomotor,10,roi079.png,-1.443,-52.111,#00ffff,0.564
352,-34.02,-32.21,52.84,L,Somatomotor,10,roi084.png,-15.628,-34.028,#00ffff,341,-35.21,-22.4,48.02,L,Somatomotor,10,roi056.png,-5.466,-35.45,#00ffff,0.562
